0,8,3,0.0319,0.0262,0.0072,0.9721,4.9001,0.8741
0,8,4,0.0319,0.0262,0.0072,-1.1240,6.9042,1.2240
0,9,0,-0.0223,-0.0733,-0.0610,-0.3515,-0.9310,-0.7922
0,9,1,-0.0223,-0.0733,-0.0610,-0.7894,-1.8326,-1.5884
0,9,2,-0.0223,-0.0733,-0.0610,-1.3325,-2.6840,-2.3853
0,9,3,-0.0223,-0.0733,-0.0610,-2.7592,-4.1711,-3.9810
0,9,4,-0.0223,-0.0733,-0.0610,-4.6099,-5.2691,-5.5729
0,10,0,0.0423,0.0336,-0.0195,0.8361,0.5457,-0.3606
0,10,1,0.0423,0.0336,-0.0195,1.7741,0.9179,-0.7214
0,10,2,0.0423,0.0336,-0.0195,2.7802,1.1157,-1.0819
0,10,3,0.0423,0.0336,-0.0195,4.9203,0.8809,-1.8052
0,10,4,0.0423,0.0336,-0.0195,6.9899,-0.2741,-2.5264
0,11,0,0.0636,-0.0190,-0.0309,0.9786,-0.2126,-0.4667
0,11,1,0.0636,-0.0190,-0.0309,1.9791,-0.2575,-0.9302
0,11,2,0.0636,-0.0190,-0.0309,2.9957,-0.0964,-1.3970
0,11,3,0.0636,-0.0190,-0.0309,4.9450,0.7150,-2.3287
0,11,4,0.0636,-0.0190,-0.0309,6.6308,2.2333,-3.2611
0,12,0,-0.0572,-0.0558,0.0246,-0.6688,-0.7407,0.3070
0,12,1,-0.0572,-0.0558,0.0246,-1.2007,-1.5941,0.6140
0,12,2,-0.0572,-0.0558,0.0246,-1.6247,-2.5234,0.9234
0,12,3,-0.0572,-0.0558,0.0246,-2.1050,-4.5374,1.5389
0,12,4,-0.0572,-0.0558,0.0246,-1.9592,-6.7206,2.1537
0,13,0,-0.0299,0.0649,-0.0698,-0.3537,0.9356,-0.9762
0,13,1,-0.0299,0.0649,-0.0698,-0.5731,1.9115,-1.9476
0,13,2,-0.0299,0.0649,-0.0698,-0.6460,2.9305,-2.9287
0,13,3,-0.0299,0.0649,-0.0698,-0.4164,4.9828,-4.8800
0,14,0,0.0489,0.0288,-0.0206,0.9004,0.4285,-0.3620
0,14,1,0.0489,0.0288,-0.0206,1.8782,0.6756,-0.7246
0,14,2,0.0489,0.0288,-0.0206,2.9012,0.7489,-1.0877
0,14,3,0.0489,0.0288,-0.0206,4.9883,0.3412,-1.8150
0,14,4,0.0489,0.0288,-0.0206,6.9331,-0.9364,-2.5396
0,15,0,-0.0229,-0.0336,0.0198,-0.4569,-0.8873,0.4860
0,15,1,-0.0229,-0.0336,0.0198,-0.6763,-1.8775,0.9718
0,15,2,-0.0229,-0.0336,0.0198,-0.6076,-2.9335,1.4588
0,15,3,-0.0229,-0.0336,0.0198,0.4943,-4.9720,2.4331
0,15,4,-0.0229,-0.0336,0.0198,3.0858,-6.2788,3.4068
0,16,0,0.0104,-0.0402,0.0202,0.1317,-0.9864,0.4842
0,16,1,0.0104,-0.0402,0.0202,0.0344,-1.9975,0.9720
0,16,2,0.0104,-0.0402,0.0202,-0.3090,-2.9796,1.4574
0,16,3,0.0104,-0.0402,0.0202,-1.8071,-4.6572,2.4304
0,16,4,0.0104,-0.0402,0.0202,-4.5976,-5.2748,3.4043
0,17,0,0.0084,0.0597,0.0451,0.2207,0.9746,0.7472
0,17,1,0.0084,0.0597,0.0451,0.6042,1.9038,1.4936
0,17,2,0.0084,0.0597,0.0451,1.1715,2.7624,2.2438
0,17,3,0.0084,0.0597,0.0451,2.7239,4.1913,3.7381
0,17,4,0.0084,0.0597,0.0451,4.8739,5.0235,5.2342
0,18,0,0.0237,-0.0384,-0.0108,0.6159,-0.7869,-0.2396
0,18,1,0.0237,-0.0384,-0.0108,1.4063,-1.4200,-0.4792
0,18,2,0.0237,-0.0384,-0.0108,2.3329,-1.8815,-0.7186
0,18,3,0.0237,-0.0384,-0.0108,4.5479,-2.0741,-1.1985
0,18,4,0.0237,-0.0384,-0.0108,6.9379,-0.8926,-1.6773
0,19,0,-0.0259,0.0508,-0.0178,-0.3729,0.9247,-0.3118
0,19,1,-0.0259,0.0508,-0.0178,-0.5863,1.9103,-0.6249
0,19,2,-0.0259,0.0508,-0.0178,-0.6440,2.9282,-0.9376
0,19,3,-0.0259,0.0508,-0.0178,-0.1222,4.9945,-1.5623
0,19,4,-0.0259,0.0508,-0.0178,1.3299,6.8692,-2.1880
1,0,0,-0.0467,-0.0248,0.0222,-0.9219,-0.3832,0.4181
1,0,1,-0.0467,-0.0248,0.0222,-1.8965,-0.6256,0.8363
1,0,2,-0.0467,-0.0248,0.0222,-2.9145,-0.6941,1.2546
1,0,3,-0.0467,-0.0248,0.0222,-4.9950,-0.1710,2.0930
1,0,4,-0.0467,-0.0248,0.0222,-6.8887,1.2348,2.9307
1,1,0,-0.0497,-0.0467,0.0452,-0.6776,-0.7379,0.6635
1,1,1,-0.0497,-0.0467,0.0452,-1.2275,-1.5752,1.3226
1,1,2,-0.0497,-0.0467,0.0452,-1.6481,-2.5068,1.9869
1,1,3,-0.0497,-0.0467,0.0452,-2.0814,-4.5468,3.3119
1,1,4,-0.0497,-0.0467,0.0452,-1.8918,-6.7383,4.6354
1,2,0,-0.0169,-0.0580,-0.0299,-0.3574,-0.9291,-0.4927
1,2,1,-0.0169,-0.0580,-0.0299,-0.8494,-1.8082,-0.9888
1,2,2,-0.0169,-0.0580,-0.0299,-1.4943,-2.5976,-1.4833
1,2,3,-0.0169,-0.0580,-0.0299,-3.2352,-3.8087,-2.4736
1,2,4,-0.0169,-0.0580,-0.0299,-5.4823,-4.3474,-3.4633
1,3,0,-0.0147,-0.0402,-0.0149,-0.2303,-0.9692,-0.3464
1,3,1,-0.0147,-0.0402,-0.0149,-0.2175,-1.9866,-0.6949
1,3,2,-0.0147,-0.0402,-0.0149,0.0578,-2.9969,-1.0423
1,3,3,-0.0147,-0.0402,-0.0149,1.3852,-4.8012,-1.7377
1,3,4,-0.0147,-0.0402,-0.0149,3.8979,-5.8102,-2.4330
1,4,0,-0.0644,0.0177,0.0394,-0.9423,0.3370,0.5911
1,4,1,-0.0644,0.0177,0.0394,-1.8247,0.8092,1.1790
1,4,2,-0.0644,0.0177,0.0394,-2.6474,1.4022,1.7695
1,4,3,-0.0644,0.0177,0.0394,-4.0012,2.9924,2.9512
1,4,4,-0.0644,0.0177,0.0394,-4.8660,5.0300,4.1337
1,5,0,-0.0176,-0.0372,-0.0263,-0.3144,-0.9481,-0.6381
1,5,1,-0.0176,-0.0372,-0.0263,-0.4064,-1.9549,-1.2756
1,5,2,-0.0176,-0.0372,-0.0263,-0.2425,-2.9857,-1.9136
1,5,3,-0.0176,-0.0372,-0.0263,0.9759,-4.9003,-3.1919
1,5,4,-0.0176,-0.0372,-0.0263,3.5556,-6.0249,-4.4691
1,6,0,-0.0193,-0.0448,0.0081,-0.4869,-0.8716,0.1652
1,6,1,-0.0193,-0.0448,0.0081,-1.1523,-1.6289,0.3302
1,6,2,-0.0193,-0.0448,0.0081,-1.9719,-2.2566,0.4959
1,6,3,-0.0193,-0.0448,0.0081,-4.0668,-2.9003,0.8266
1,6,4,-0.0193,-0.0448,0.0081,-6.5571,-2.4407,1.1578
1,7,0,0.0656,-0.0313,0.0532,0.8724,-0.4933,0.7339
1,7,1,0.0656,-0.0313,0.0532,1.6789,-1.0883,1.4652
1,7,2,0.0656,-0.0313,0.0532,2.4067,-1.7878,2.1955
1,7,3,0.0656,-0.0313,0.0532,3.5622,-3.5073,3.6608
1,7,4,0.0656,-0.0313,0.0532,4.2246,-5.5762,5.1230
1,8,0,0.0117,0.0672,-0.0238,0.2444,0.9712,-0.3490
1,8,1,0.0117,0.0672,-0.0238,0.6167,1.9008,-0.6963
1,8,2,0.0117,0.0672,-0.0238,1.1421,2.7691,-1.0438
1,8,3,0.0117,0.0672,-0.0238,2.5937,4.2749,-1.7423
1,8,4,0.0117,0.0672,-0.0238,4.5550,5.3138,-2.4388
1,9,0,0.0573,0.0300,-0.0276,0.9201,0.3936,-0.4267
1,9,1,0.0573,0.0300,-0.0276,1.9043,0.6097,-0.8525
1,9,2,0.0573,0.0300,-0.0276,2.9231,0.6689,-1.2785
1,9,3,0.0573,0.0300,-0.0276,4.9872,0.3247,-2.1308
1,9,4,0.0573,0.0300,-0.0276,6.9538,-0.7986,-2.9842
1,10,0,0.0309,0.0298,0.0415,0.7932,0.6033,0.9644
1,10,1,0.0309,0.0298,0.0415,1.7296,1.0024,1.9346
1,10,2,0.0309,0.0298,0.0415,2.7728,1.1403,2.9014
1,10,3,0.0309,0.0298,0.0415,4.9626,0.5698,4.8341
1,10,4,0.0309,0.0298,0.0415,6.8156,-1.5772,6.7701
1,11,0,0.0264,0.0472,-0.0143,0.5668,0.8235,-0.2642
1,11,1,0.0264,0.0472,-0.0143,1.2587,1.5522,-0.5281
1,11,2,0.0264,0.0472,-0.0143,2.0774,2.1626,-0.7925
1,11,3,0.0264,0.0472,-0.0143,4.1157,2.8309,-1.3201
1,11,4,0.0264,0.0472,-0.0143,6.5108,2.5672,-1.8496
1,12,0,-0.0338,-0.0295,0.0233,-0.6742,-0.7357,0.5191
1,12,1,-0.0338,-0.0295,0.0233,-1.1453,-1.6353,1.0386
1,12,2,-0.0338,-0.0295,0.0233,-1.4360,-2.6311,1.5593
1,12,3,-0.0338,-0.0295,0.0233,-1.2851,-4.8303,2.6002
1,12,4,-0.0338,-0.0295,0.0233,0.3049,-6.9910,3.6403
1,13,0,-0.0255,-0.0549,0.0262,-0.3433,-0.9371,0.4318
1,13,1,-0.0255,-0.0549,0.0262,-0.5289,-1.9238,0.8633
1,13,2,-0.0255,-0.0549,0.0262,-0.5457,-2.9458,1.2964
1,13,3,-0.0255,-0.0549,0.0262,-0.0101,-4.9973,2.1624
1,13,4,-0.0255,-0.0549,0.0262,1.2903,-6.8784,3.0283
1,14,0,0.0258,-0.0499,0.0019,0.3782,-0.9238,0.0341
1,14,1,0.0258,-0.0499,0.0019,0.5772,-1.9132,0.0683
1,14,2,0.0258,-0.0499,0.0019,0.6017,-2.9390,0.1025
1,14,3,0.0258,-0.0499,0.0019,0.0591,-4.9949,0.1707
1,14,4,0.0258,-0.0499,0.0019,-1.3729,-6.8606,0.2391
1,15,0,-0.0371,0.0655,0.0404,-0.4333,0.9019,0.5373
1,15,1,-0.0371,0.0655,0.0404,-0.7301,1.8574,1.0716
1,15,2,-0.0371,0.0655,0.0404,-0.9138,2.8561,1.6102
1,15,3,-0.0371,0.0655,0.0404,-0.8514,4.9261,2.6843
1,15,4,-0.0371,0.0655,0.0404,-0.2306,6.9949,3.7580
1,16,0,0.0410,0.0316,-0.0235,0.7283,0.6826,-0.4523
1,16,1,0.0410,0.0316,-0.0235,1.3136,1.5040,-0.9047
1,16,2,0.0410,0.0316,-0.0235,1.7619,2.4244,-1.3579
1,16,3,0.0410,0.0316,-0.0235,2.0943,4.5374,-2.2642
1,16,4,0.0410,0.0316,-0.0235,1.3729,6.8596,-3.1695
1,17,0,0.0547,-0.0267,0.0577,0.8575,-0.5090,0.9451
1,17,1,0.0547,-0.0267,0.0577,1.6333,-1.1546,1.8958
1,17,2,0.0547,-0.0267,0.0577,2.2950,-1.9328,2.8439
1,17,3,0.0547,-0.0267,0.0577,3.2208,-3.8195,4.7355
1,17,4,0.0547,-0.0267,0.0577,3.4398,-6.0963,6.6346
1,18,0,0.0226,-0.0753,-0.0571,0.3470,-0.9357,-0.7249
1,18,1,0.0226,-0.0753,-0.0571,0.8013,-1.8329,-1.4532
1,18,2,0.0226,-0.0753,-0.0571,1.4083,-2.6441,-2.1762
1,18,3,0.0226,-0.0753,-0.0571,2.9473,-4.0383,-3.6317
1,18,4,0.0226,-0.0753,-0.0571,4.8905,-5.0042,-5.0829
1,19,0,0.0329,0.0602,0.0627,0.5427,0.8406,0.9145
1,19,1,0.0329,0.0602,0.0627,1.2388,1.5684,1.8268
1,19,2,0.0329,0.0602,0.0627,2.0592,2.1761,2.7382
1,19,3,0.0329,0.0602,0.0627,3.9892,3.0136,4.5695
1,19,4,0.0329,0.0602,0.0627,6.1947,3.2607,6.3984
2,0,0,0.0496,0.0562,0.0470,0.6073,0.7894,0.6240
2,0,1,0.0496,0.0562,0.0470,1.0929,1.6760,1.2536
2,0,2,0.0496,0.0562,0.0470,1.4745,2.6119,1.8792
2,0,3,0.0496,0.0562,0.0470,1.8430,4.6476,3.1325
2,0,4,0.0496,0.0562,0.0470,1.6046,6.8145,4.3863
2,1,0,0.0161,0.0770,0.0667,0.1408,0.9888,0.8467
2,1,1,0.0161,0.0770,0.0667,0.1432,1.9954,1.6959
2,1,2,0.0161,0.0770,0.0667,0.0170,3.0020,2.5449
2,1,3,0.0161,0.0770,0.0667,-0.6649,4.9578,4.2406
2,1,4,0.0161,0.0770,0.0667,-1.7826,6.7641,5.9300
2,2,0,0.0030,0.0702,-0.0664,-0.0289,0.9963,-0.9425
2,2,1,0.0030,0.0702,-0.0664,-0.1830,1.9880,-1.8878
2,2,2,0.0030,0.0702,-0.0664,-0.4960,2.9561,-2.8344
2,2,3,0.0030,0.0702,-0.0664,-1.6162,4.7307,-4.7273
2,3,0,0.0559,-0.0470,0.0372,0.8084,-0.5885,0.5089
2,3,1,0.0559,-0.0470,0.0372,1.7013,-1.0546,1.0187
2,3,2,0.0559,-0.0470,0.0372,2.6659,-1.3696,1.5253
2,3,3,0.0559,-0.0470,0.0372,4.7256,-1.6256,2.5433
2,3,4,0.0559,-0.0470,0.0372,6.8726,-1.3100,3.5606
2,4,0,-0.0417,0.0096,0.0189,-0.9898,0.1088,0.4403
2,4,1,-0.0417,0.0096,0.0189,-1.9986,-0.0199,0.8837
2,4,2,-0.0417,0.0096,0.0189,-2.9678,-0.4040,1.3243
2,4,3,-0.0417,0.0096,0.0189,-4.6073,-1.9360,2.2097
2,4,4,-0.0417,0.0096,0.0189,-5.2631,-4.6084,3.0931
2,5,0,0.0466,-0.0162,-0.0040,0.9062,-0.4218,-0.0809
2,5,1,0.0466,-0.0162,-0.0040,1.7221,-1.0078,-0.1615
2,5,2,0.0466,-0.0162,-0.0040,2.4085,-1.7811,-0.2424
2,5,3,0.0466,-0.0162,-0.0040,3.2508,-3.7938,-0.4043
2,5,4,0.0466,-0.0162,-0.0040,3.0035,-6.3179,-0.5661
2,6,0,0.0478,0.0429,-0.0400,0.7956,0.6080,-0.6241
2,6,1,0.0478,0.0429,-0.0400,1.6815,1.0747,-1.2438
2,6,2,0.0478,0.0429,-0.0400,2.6593,1.3888,-1.8699
2,6,3,0.0478,0.0429,-0.0400,4.7438,1.5684,-3.1140
2,6,4,0.0478,0.0429,-0.0400,6.9370,0.9345,-4.3626
2,7,0,-0.0100,0.0569,-0.0279,-0.0869,0.9945,-0.4828
2,7,1,-0.0100,0.0569,-0.0279,0.0254,1.9977,-0.9662
2,7,2,-0.0100,0.0569,-0.0279,0.3302,2.9781,-1.4491
2,7,3,-0.0100,0.0569,-0.0279,1.4598,4.7775,-2.4159
2,7,4,-0.0100,0.0569,-0.0279,3.3909,6.1186,-3.3830
2,8,0,-0.0124,0.0429,-0.0306,-0.3839,0.9209,-0.6847
2,8,1,-0.0124,0.0429,-0.0306,-0.9846,1.7395,-1.3717
2,8,2,-0.0124,0.0429,-0.0306,-1.7628,2.4257,-2.0579
2,8,3,-0.0124,0.0429,-0.0306,-3.8666,3.1655,-3.4294
2,8,4,-0.0124,0.0429,-0.0306,-6.4528,2.7048,-4.8017
2,9,0,-0.0216,0.0502,-0.0087,-0.4770,0.8768,-0.1594
2,9,1,-0.0216,0.0502,-0.0087,-1.1185,1.6557,-0.3191
2,9,2,-0.0216,0.0502,-0.0087,-1.9044,2.3141,-0.4786
2,9,3,-0.0216,0.0502,-0.0087,-3.9103,3.1149,-0.7983
2,9,4,-0.0216,0.0502,-0.0087,-6.3090,3.0298,-1.1176
2,10,0,0.0157,-0.0424,0.0355,0.2409,-0.9680,0.7839
2,10,1,0.0157,-0.0424,0.0355,0.2479,-1.9834,1.5709
2,10,2,0.0157,-0.0424,0.0355,0.0203,-2.9961,2.3546
2,10,3,0.0157,-0.0424,0.0355,-1.1562,-4.8630,3.9282
2,10,4,0.0157,-0.0424,0.0355,-3.6309,-5.9817,5.4991
2,11,0,-0.0185,0.0689,0.0671,-0.3259,0.9427,0.9388
2,11,1,-0.0185,0.0689,0.0671,-0.7950,1.8309,1.8787
2,11,2,-0.0185,0.0689,0.0671,-1.4010,2.6497,2.8212
2,11,3,-0.0185,0.0689,0.0671,-2.9915,4.0033,4.7039
2,11,4,-0.0185,0.0689,0.0671,-5.0347,4.8597,6.5864
2,12,0,0.0694,-0.0241,-0.0451,0.9633,-0.2625,-0.6132
2,12,1,0.0694,-0.0241,-0.0451,1.9583,-0.4108,-1.2289
2,12,2,0.0694,-0.0241,-0.0451,2.9715,-0.4175,-1.8430
2,12,3,0.0694,-0.0241,-0.0451,5.0017,0.0001,-3.0720
2,12,4,0.0694,-0.0241,-0.0451,6.9178,1.0587,-4.2984
2,13,0,0.0436,-0.0128,-0.0283,0.9203,-0.3860,-0.6223
2,13,1,0.0436,-0.0128,-0.0283,1.7486,-0.9664,-1.2458
2,13,2,0.0436,-0.0128,-0.0283,2.4412,-1.7404,-1.8694
2,13,3,0.0436,-0.0128,-0.0283,3.2308,-3.8133,-3.1164
2,13,4,0.0436,-0.0128,-0.0283,2.7040,-6.4517,-4.3619
2,14,0,-0.0277,0.0506,-0.0381,-0.5529,0.8296,-0.6580
2,14,1,-0.0277,0.0506,-0.0381,-1.2419,1.5662,-1.3192
2,14,2,-0.0277,0.0506,-0.0381,-2.0702,2.1712,-1.9800
2,14,3,-0.0277,0.0506,-0.0381,-4.0176,2.9738,-3.2990
2,14,4,-0.0277,0.0506,-0.0381,-6.2873,3.0754,-4.6195
2,15,0,-0.0265,-0.0531,0.0481,-0.3689,-0.9302,0.8124
2,15,1,-0.0265,-0.0531,0.0481,-0.5560,-1.9191,1.6220
2,15,2,-0.0265,-0.0531,0.0481,-0.6003,-2.9359,2.4328
2,15,3,-0.0265,-0.0531,0.0481,-0.1956,-4.9939,4.0574
2,15,4,-0.0265,-0.0531,0.0481,0.9216,-6.9372,5.6814
2,16,0,0.0339,-0.0276,-0.0060,0.8415,-0.5374,-0.1382
2,16,1,0.0339,-0.0276,-0.0060,1.7933,-0.8799,-0.2765
2,16,2,0.0339,-0.0276,-0.0060,2.8232,-1.0072,-0.4149
2,16,3,0.0339,-0.0276,-0.0060,4.9784,-0.4172,-0.6915
2,16,4,0.0339,-0.0276,-0.0060,6.8191,1.5638,-0.9684
2,17,0,0.0269,0.0562,0.0269,0.3560,0.9306,0.4294
2,17,1,0.0269,0.0562,0.0269,0.5686,1.9167,0.8616
2,17,2,0.0269,0.0562,0.0269,0.6075,2.9372,1.2925
2,17,3,0.0269,0.0562,0.0269,0.1316,4.9981,2.1547
2,17,4,0.0269,0.0562,0.0269,-1.1973,6.8962,3.0163
2,18,0,-0.0109,-0.0700,-0.0006,-0.0836,-0.9948,-0.0086
2,18,1,-0.0109,-0.0700,-0.0006,-0.0277,-1.9986,-0.0172
2,18,2,-0.0109,-0.0700,-0.0006,0.1954,-2.9932,-0.0258
2,18,3,-0.0109,-0.0700,-0.0006,1.0658,-4.8848,-0.0430
2,18,4,-0.0109,-0.0700,-0.0006,2.4960,-6.5394,-0.0603
2,19,0,0.0143,0.0374,0.0219,0.2374,0.9696,0.5449
2,19,1,0.0143,0.0374,0.0219,0.2066,1.9870,1.0905
2,19,2,0.0143,0.0374,0.0219,-0.0771,2.9974,1.6367
2,19,3,0.0143,0.0374,0.0219,-1.4852,4.7722,2.7282
2,19,4,0.0143,0.0374,0.0219,-4.3587,5.4713,3.8184
3,0,0,-0.0082,0.0441,-0.0394,-0.2915,0.9553,-0.8765
3,0,1,-0.0082,0.0441,-0.0394,-0.7969,1.8322,-1.7535
3,0,2,-0.0082,0.0441,-0.0394,-1.4881,2.6019,-2.6304
3,0,3,-0.0082,0.0441,-0.0394,-3.4859,3.5814,-4.3860
3,1,0,-0.0254,-0.0390,-0.0264,-0.6328,-0.7733,-0.5659
3,1,1,-0.0254,-0.0390,-0.0264,-1.4115,-1.4141,-1.1316
3,1,2,-0.0254,-0.0390,-0.0264,-2.3238,-1.8957,-1.6985
3,1,3,-0.0254,-0.0390,-0.0264,-4.4713,-2.2299,-2.8298
3,1,4,-0.0254,-0.0390,-0.0264,-6.8680,-1.3287,-3.9619
3,2,0,0.0521,0.0223,-0.0524,0.8769,0.4719,-0.9212
3,2,1,0.0521,0.0223,-0.0524,1.6459,1.1314,-1.8475
3,2,2,0.0521,0.0223,-0.0524,2.2859,1.9385,-2.7724
3,2,3,0.0521,0.0223,-0.0524,3.0737,3.9407,-4.6228
3,3,0,0.0237,0.0684,0.0323,0.2599,0.9638,0.4449
3,3,1,0.0237,0.0684,0.0323,0.3919,1.9604,0.8910
3,3,2,0.0237,0.0684,0.0323,0.3874,2.9730,1.3362
3,3,3,0.0237,0.0684,0.0323,-0.1026,4.9990,2.2284
3,3,4,0.0237,0.0684,0.0323,-1.2070,6.8922,3.1185
3,4,0,-0.0164,-0.0625,-0.0349,-0.3282,-0.9446,-0.5399
3,4,1,-0.0164,-0.0625,-0.0349,-0.8065,-1.8301,-1.0797
3,4,2,-0.0164,-0.0625,-0.0349,-1.4403,-2.6283,-1.6180
3,4,3,-0.0164,-0.0625,-0.0349,-3.1417,-3.8846,-2.6972
3,4,4,-0.0164,-0.0625,-0.0349,-5.2740,-4.5998,-3.7780
3,5,0,-0.0152,-0.0420,0.0409,-0.2330,-0.9706,0.9147
3,5,1,-0.0152,-0.0420,0.0409,-0.2464,-1.9819,1.8301
3,5,2,-0.0152,-0.0420,0.0409,-0.0581,-2.9977,2.7475
3,5,3,-0.0152,-0.0420,0.0409,1.0400,-4.8882,4.5796
3,5,4,-0.0152,-0.0420,0.0409,3.4720,-6.0733,6.4106
3,6,0,0.0120,0.0444,0.0178,0.3636,0.9270,0.3863
3,6,1,0.0120,0.0444,0.0178,0.9113,1.7748,0.7740
3,6,2,0.0120,0.0444,0.0178,1.6705,2.4874,1.1625
3,6,3,0.0120,0.0444,0.0178,3.7538,3.2961,1.9381
3,6,4,0.0120,0.0444,0.0178,6.4212,2.7759,2.7141
3,7,0,0.0421,-0.0332,0.0002,0.8355,-0.5409,0.0045
3,7,1,0.0421,-0.0332,0.0002,1.7623,-0.9461,0.0091
3,7,2,0.0421,-0.0332,0.0002,2.7342,-1.2317,0.0137
3,7,3,0.0421,-0.0332,0.0002,4.8512,-1.1942,0.0228
3,7,4,0.0421,-0.0332,0.0002,6.9926,-0.1928,0.0319
3,8,0,-0.0112,0.0610,0.0330,-0.1007,0.9927,0.5309
3,8,1,-0.0112,0.0610,0.0330,-0.0419,1.9949,1.0616
3,8,2,-0.0112,0.0610,0.0330,0.2053,2.9933,1.5963
3,8,3,-0.0112,0.0610,0.0330,1.1724,4.8558,2.6577
3,8,4,-0.0112,0.0610,0.0330,2.8433,6.3916,3.7219
3,9,0,0.0271,0.0295,0.0012,0.7620,0.6453,0.0294
3,9,1,0.0271,0.0295,0.0012,1.6957,1.0526,0.0588
3,9,2,0.0271,0.0295,0.0012,2.7365,1.2216,0.0882
3,9,3,0.0271,0.0295,0.0012,4.9656,0.5424,0.1471
3,9,4,0.0271,0.0295,0.0012,6.6810,-2.0741,0.2060
3,10,0,-0.0030,-0.0780,-0.0583,-0.1029,-0.9927,-0.7452
3,10,1,-0.0030,-0.0780,-0.0583,-0.3417,-1.9697,-1.4928
3,10,2,-0.0030,-0.0780,-0.0583,-0.7271,-2.9069,-2.2375
3,10,3,-0.0030,-0.0780,-0.0583,-1.8769,-4.6361,-3.7348
3,10,4,-0.0030,-0.0780,-0.0583,-3.4990,-6.0648,-5.2284
3,11,0,-0.0509,0.0555,-0.0236,-0.7244,0.6907,-0.3137
3,11,1,-0.0509,0.0555,-0.0236,-1.5215,1.2962,-0.6264
3,11,2,-0.0509,0.0555,-0.0236,-2.4328,1.7469,-0.9387
3,11,3,-0.0509,0.0555,-0.0236,-4.4730,2.2284,-1.5662
3,11,4,-0.0509,0.0555,-0.0236,-6.6958,2.0302,-2.1929
3,12,0,0.0425,0.0354,0.0408,0.7076,0.7067,0.7379
3,12,1,0.0425,0.0354,0.0408,1.2924,1.5248,1.4748
3,12,2,0.0425,0.0354,0.0408,1.7192,2.4534,2.2105
3,12,3,0.0425,0.0354,0.0408,2.0947,4.5360,3.6865
3,12,4,0.0425,0.0354,0.0408,1.5326,6.8277,5.1632
